43
1
64
216	337
221	345
225	351
229	359
233	367
237	374
240	378
242	381
244	383
245	385
247	387
248	389
249	389
252	385
254	379
258	371
262	360
264	354
266	348
269	342
271	340
272	337
273	336
274	334
275	334
zig zag
47
103	248
105	243
112	230
129	207
143	190
158	169
175	148
190	134
203	123
210	118
211	118
212	118
218	127
224	139
233	156
248	179
264	201
279	220
289	233
295	241
297	244
298	244
300	231
306	214
315	190
329	165
343	147
355	133
362	125
364	124
367	129
374	144
384	164
398	190
413	218
422	234
429	245
432	249
433	249
439	236
446	222
462	199
482	172
497	153
508	140
513	134
515	131
